split,video,stem,sample_id,input_path,target_path,mask_path,pair_count_of_video,bucket
train,4号瓦斯鉴定巷T2,segment_021,4号瓦斯鉴定巷T2__segment_021,/home/user/lucidmine-40-video-dataset/data/train/input/4号瓦斯鉴定巷T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/4号瓦斯鉴定巷T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/4号瓦斯鉴定巷T2__segment_021.png,25,16-30
train,4号瓦斯鉴定巷T2,segment_022,4号瓦斯鉴定巷T2__segment_022,/home/user/lucidmine-40-video-dataset/data/train/input/4号瓦斯鉴定巷T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/4号瓦斯鉴定巷T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/4号瓦斯鉴定巷T2__segment_022.png,25,16-30
train,4号瓦斯鉴定巷T2,segment_023,4号瓦斯鉴定巷T2__segment_023,/home/user/lucidmine-40-video-dataset/data/train/input/4号瓦斯鉴定巷T2__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/4号瓦斯鉴定巷T2__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/4号瓦斯鉴定巷T2__segment_023.png,25,16-30
train,4号瓦斯鉴定巷T2,segment_024,4号瓦斯鉴定巷T2__segment_024,/home/user/lucidmine-40-video-dataset/data/train/input/4号瓦斯鉴定巷T2__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/4号瓦斯鉴定巷T2__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/4号瓦斯鉴定巷T2__segment_024.png,25,16-30
train,4号瓦斯鉴定巷T2,segment_025,4号瓦斯鉴定巷T2__segment_025,/home/user/lucidmine-40-video-dataset/data/train/input/4号瓦斯鉴定巷T2__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/4号瓦斯鉴定巷T2__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/4号瓦斯鉴定巷T2__segment_025.png,25,16-30
train,502回风,segment_001,502回风__segment_001,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_001.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_001.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_001.png,64,46-64
train,502回风,segment_002,502回风__segment_002,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_002.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_002.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_002.png,64,46-64
train,502回风,segment_003,502回风__segment_003,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_003.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_003.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_003.png,64,46-64
train,502回风,segment_004,502回风__segment_004,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_004.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_004.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_004.png,64,46-64
train,502回风,segment_005,502回风__segment_005,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_005.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_005.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_005.png,64,46-64
train,502回风,segment_006,502回风__segment_006,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_006.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_006.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_006.png,64,46-64
train,502回风,segment_007,502回风__segment_007,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_007.png,64,46-64
train,502回风,segment_008,502回风__segment_008,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_008.png,64,46-64
train,502回风,segment_009,502回风__segment_009,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_009.png,64,46-64
train,502回风,segment_010,502回风__segment_010,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_010.png,64,46-64
train,502回风,segment_011,502回风__segment_011,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_011.png,64,46-64
train,502回风,segment_012,502回风__segment_012,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_012.png,64,46-64
train,502回风,segment_013,502回风__segment_013,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_013.png,64,46-64
train,502回风,segment_014,502回风__segment_014,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_014.png,64,46-64
train,502回风,segment_015,502回风__segment_015,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_015.png,64,46-64
train,502回风,segment_016,502回风__segment_016,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_016.png,64,46-64
train,502回风,segment_017,502回风__segment_017,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_017.png,64,46-64
train,502回风,segment_018,502回风__segment_018,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_018.png,64,46-64
train,502回风,segment_019,502回风__segment_019,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_019.png,64,46-64
train,502回风,segment_020,502回风__segment_020,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_020.png,64,46-64
train,502回风,segment_021,502回风__segment_021,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_021.png,64,46-64
train,502回风,segment_022,502回风__segment_022,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_022.png,64,46-64
train,502回风,segment_023,502回风__segment_023,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_023.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_023.png,64,46-64
train,502回风,segment_024,502回风__segment_024,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_024.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_024.png,64,46-64
train,502回风,segment_025,502回风__segment_025,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_025.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_025.png,64,46-64
train,502回风,segment_026,502回风__segment_026,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_026.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_026.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_026.png,64,46-64
train,502回风,segment_027,502回风__segment_027,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_027.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_027.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_027.png,64,46-64
train,502回风,segment_028,502回风__segment_028,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_028.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_028.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_028.png,64,46-64
train,502回风,segment_029,502回风__segment_029,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_029.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_029.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_029.png,64,46-64
train,502回风,segment_030,502回风__segment_030,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_030.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_030.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_030.png,64,46-64
train,502回风,segment_031,502回风__segment_031,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_031.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_031.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_031.png,64,46-64
train,502回风,segment_032,502回风__segment_032,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_032.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_032.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_032.png,64,46-64
train,502回风,segment_033,502回风__segment_033,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_033.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_033.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_033.png,64,46-64
train,502回风,segment_034,502回风__segment_034,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_034.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_034.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_034.png,64,46-64
train,502回风,segment_035,502回风__segment_035,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_035.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_035.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_035.png,64,46-64
train,502回风,segment_036,502回风__segment_036,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_036.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_036.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_036.png,64,46-64
train,502回风,segment_037,502回风__segment_037,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_037.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_037.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_037.png,64,46-64
train,502回风,segment_038,502回风__segment_038,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_038.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_038.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_038.png,64,46-64
train,502回风,segment_039,502回风__segment_039,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_039.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_039.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_039.png,64,46-64
train,502回风,segment_040,502回风__segment_040,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_040.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_040.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_040.png,64,46-64
train,502回风,segment_041,502回风__segment_041,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_041.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_041.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_041.png,64,46-64
train,502回风,segment_042,502回风__segment_042,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_042.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_042.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_042.png,64,46-64
train,502回风,segment_043,502回风__segment_043,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_043.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_043.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_043.png,64,46-64
train,502回风,segment_044,502回风__segment_044,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_044.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_044.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_044.png,64,46-64
train,502回风,segment_045,502回风__segment_045,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_045.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_045.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_045.png,64,46-64
train,502回风,segment_046,502回风__segment_046,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_046.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_046.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_046.png,64,46-64
train,502回风,segment_047,502回风__segment_047,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_047.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_047.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_047.png,64,46-64
train,502回风,segment_048,502回风__segment_048,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_048.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_048.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_048.png,64,46-64
train,502回风,segment_049,502回风__segment_049,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_049.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_049.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_049.png,64,46-64
train,502回风,segment_050,502回风__segment_050,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_050.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_050.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_050.png,64,46-64
train,502回风,segment_051,502回风__segment_051,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_051.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_051.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_051.png,64,46-64
train,502回风,segment_052,502回风__segment_052,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_052.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_052.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_052.png,64,46-64
train,502回风,segment_053,502回风__segment_053,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_053.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_053.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_053.png,64,46-64
train,502回风,segment_054,502回风__segment_054,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_054.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_054.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_054.png,64,46-64
train,502回风,segment_055,502回风__segment_055,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_055.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_055.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_055.png,64,46-64
train,502回风,segment_056,502回风__segment_056,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_056.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_056.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_056.png,64,46-64
train,502回风,segment_057,502回风__segment_057,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_057.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_057.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_057.png,64,46-64
train,502回风,segment_058,502回风__segment_058,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_058.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_058.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_058.png,64,46-64
train,502回风,segment_059,502回风__segment_059,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_059.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_059.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_059.png,64,46-64
train,502回风,segment_060,502回风__segment_060,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_060.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_060.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_060.png,64,46-64
train,502回风,segment_061,502回风__segment_061,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_061.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_061.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_061.png,64,46-64
train,502回风,segment_062,502回风__segment_062,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_062.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_062.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_062.png,64,46-64
train,502回风,segment_063,502回风__segment_063,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_063.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_063.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_063.png,64,46-64
train,502回风,segment_064,502回风__segment_064,/home/user/lucidmine-40-video-dataset/data/train/input/502回风__segment_064.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/502回风__segment_064.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/502回风__segment_064.png,64,46-64
train,8202综放工作面回风流T2,segment_001,8202综放工作面回风流T2__segment_001,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_001.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_001.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_001.png,37,31-45
train,8202综放工作面回风流T2,segment_002,8202综放工作面回风流T2__segment_002,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_002.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_002.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_002.png,37,31-45
train,8202综放工作面回风流T2,segment_003,8202综放工作面回风流T2__segment_003,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_003.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_003.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_003.png,37,31-45
train,8202综放工作面回风流T2,segment_004,8202综放工作面回风流T2__segment_004,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_004.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_004.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_004.png,37,31-45
train,8202综放工作面回风流T2,segment_005,8202综放工作面回风流T2__segment_005,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_005.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_005.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_005.png,37,31-45
train,8202综放工作面回风流T2,segment_006,8202综放工作面回风流T2__segment_006,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_006.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_006.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_006.png,37,31-45
train,8202综放工作面回风流T2,segment_007,8202综放工作面回风流T2__segment_007,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_007.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_007.png,37,31-45
train,8202综放工作面回风流T2,segment_008,8202综放工作面回风流T2__segment_008,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_008.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_008.png,37,31-45
train,8202综放工作面回风流T2,segment_009,8202综放工作面回风流T2__segment_009,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_009.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_009.png,37,31-45
train,8202综放工作面回风流T2,segment_010,8202综放工作面回风流T2__segment_010,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_010.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_010.png,37,31-45
train,8202综放工作面回风流T2,segment_011,8202综放工作面回风流T2__segment_011,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_011.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_011.png,37,31-45
train,8202综放工作面回风流T2,segment_012,8202综放工作面回风流T2__segment_012,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_012.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_012.png,37,31-45
train,8202综放工作面回风流T2,segment_013,8202综放工作面回风流T2__segment_013,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_013.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_013.png,37,31-45
train,8202综放工作面回风流T2,segment_014,8202综放工作面回风流T2__segment_014,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_014.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_014.png,37,31-45
train,8202综放工作面回风流T2,segment_015,8202综放工作面回风流T2__segment_015,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_015.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_015.png,37,31-45
train,8202综放工作面回风流T2,segment_016,8202综放工作面回风流T2__segment_016,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_016.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_016.png,37,31-45
train,8202综放工作面回风流T2,segment_017,8202综放工作面回风流T2__segment_017,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_017.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_017.png,37,31-45
train,8202综放工作面回风流T2,segment_018,8202综放工作面回风流T2__segment_018,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_018.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_018.png,37,31-45
train,8202综放工作面回风流T2,segment_019,8202综放工作面回风流T2__segment_019,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_019.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_019.png,37,31-45
train,8202综放工作面回风流T2,segment_020,8202综放工作面回风流T2__segment_020,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_020.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_020.png,37,31-45
train,8202综放工作面回风流T2,segment_021,8202综放工作面回风流T2__segment_021,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_021.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_021.png,37,31-45
train,8202综放工作面回风流T2,segment_022,8202综放工作面回风流T2__segment_022,/home/user/lucidmine-40-video-dataset/data/train/input/8202综放工作面回风流T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/train/target/8202综放工作面回风流T2__segment_022.jpg,/home/user/lucidmine-40-video-dataset/data/train/mask/8202综放工作面回风流T2__segment_022.png,37,31-45
